,game_idx,ai_treatment,hint_treatment,is_tutorial_game,reward,hit_goals,designed_goals,player0_move,player1_move
11591,816,2,1,False,4,"(1, 2)","(0, 2)","[1, 2, 4, 4, 4, 4, 4]","[0, 2, 0, 2, 2, 2, 0]"
11592,127,2,1,False,10,"(1, 3)","(1, 3)","[0, 0, 0, 0, 3]","[1, 1, 1, 2, 4]"
11593,898,2,1,False,10,"(1, 3)","(1, 3)","[0, 3, 0, 0, 2, 0, 4, 4]","[1, 3, 1, 1, 1, 3, 3, 3]"
11594,44,2,1,False,4,"(1, 2)","(0, 2)","[0, 2, 4, 4, 4, 4, 4]","[1, 3, 1, 1, 3, 3, 3]"
11595,378,2,1,False,-10,"(-1, -1)","(1, 3)","[3, 1, 3, 3, 1, 1]","[0, 0, 3, 0, 0, 0]"
11596,56,2,1,False,-10,"(-1, -1)","(1, 3)","[3, 1]","[0, 0]"
11597,401,2,1,False,10,"(1, 3)","(1, 3)","[1, 2, 2, 2, 2]","[0, 0, 3, 3, 0]"
11598,544,2,1,False,10,"(0, 2)","(0, 2)","[2, 2, 0, 0, 0, 0, 0, 0, 3, 1, 3]","[0, 1, 2, 3, 3, 3, 1, 4, 4, 4, 4]"
11599,253,2,1,False,4,"(0, 3)","(1, 3)","[0, 3, 3, 3, 4]","[0, 3, 3, 0, 3]"
11600,50,2,1,False,4,"(1, 2)","(0, 2)","[2, 1, 2, 1, 2, 2, 4]","[1, 1, 2, 2, 2, 2, 0]"
11601,92,2,1,False,4,"(0, 3)","(1, 3)","[2, 3, 3, 3, 3, 4]","[2, 1, 2, 1, 1, 1]"
11602,394,2,1,False,10,"(0, 2)","(0, 2)","[1, 2, 2, 0, 0, 2, 2]","[0, 1, 1, 1, 1, 1, 4]"
11603,191,2,1,False,4,"(1, 2)","(0, 2)","[3, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 1, 3, 3, 3, 3]"
11604,732,2,1,False,10,"(1, 3)","(1, 3)","[3, 2, 2, 1, 1, 2, 2]","[0, 0, 0, 3, 3, 0, 3]"
11605,585,2,1,False,4,"(1, 2)","(0, 2)","[2, 3, 0, 3, 3, 3, 1]","[1, 2, 2, 0, 2, 0, 4]"
11606,671,2,1,False,10,"(1, 3)","(1, 3)","[2, 2, 1, 1, 1, 3, 3, 2, 2, 2, 1, 1, 3, 3]","[0, 0, 0, 3, 3, 3, 3, 0, 4, 4, 4, 4, 4, 4]"
11607,189,2,1,False,10,"(1, 3)","(1, 3)","[0, 0, 0, 2, 4, 4, 4]","[3, 3, 3, 3, 0, 0, 2]"
11608,888,2,1,False,-10,"(-1, -1)","(0, 2)","[0, 0, 0, 0]","[1, 1, 3, 3]"
11609,73,2,1,False,10,"(1, 3)","(1, 3)","[1, 1, 2, 2, 4, 4, 4]","[1, 1, 2, 2, 1, 1, 2]"
11610,821,2,1,False,4,"(0, 3)","(1, 3)","[1, 1, 1, 3, 3, 3, 1, 1, 1, 4, 4]","[0, 0, 2, 2, 2, 2, 2, 1, 1, 1, 3]"
11611,744,2,1,False,4,"(1, 2)","(0, 2)","[3, 1, 1, 1, 2, 1, 4, 4, 4, 4, 4]","[0, 0, 2, 2, 0, 0, 2, 2, 1, 2, 2]"
11612,221,2,1,False,10,"(1, 3)","(1, 3)","[0, 2, 2, 0]","[1, 1, 1, 2]"
11613,733,2,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 3, 4, 4]","[3, 1, 1, 1, 1, 3]"
11614,935,2,1,False,-10,"(-1, -1)","(0, 2)","[3, 3, 3, 0, 0]","[2, 2, 1, 2, 1]"
11615,912,2,1,False,4,"(0, 3)","(1, 3)","[0, 4, 4, 4, 4, 4]","[0, 1, 3, 3, 3, 0]"
11616,1001,1,1,True,0,"(-1, 3)","(1, 3)","[0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 0, 4, 4]","[0, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11617,1002,1,1,True,10,"(0, 2)","(0, 2)","[3, 1, 3, 3, 3, 3, 3]","[1, 2, 1, 1, 3, 3, 4]"
11618,1003,1,1,True,10,"(0, 2)","(0, 2)","[0, 0, 4, 4, 3, 3, 3, 3, 3, 3, 2, 0, 0, 0]","[1, 1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11619,79,1,1,False,10,"(1, 3)","(1, 3)","[1, 3, 1, 1, 3, 1, 4, 4, 4, 4, 4]","[2, 0, 2, 2, 2, 1, 2, 2, 0, 0, 0]"
11620,373,1,1,False,4,"(0, 3)","(1, 3)","[2, 2, 2, 3, 3, 3, 3, 3]","[2, 2, 2, 0, 0, 4, 4, 4]"
11621,977,1,1,False,-10,"(-1, 2)","(0, 2)","[0, 1, 1, 1, 1, 2, 0, 2, 0, 0, 2]","[0, 0, 3, 3, 0, 3, 4, 4, 4, 4, 4]"
11622,112,1,1,False,-10,"(-1, 3)","(1, 3)","[1, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]","[0, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4]"
11623,971,1,1,False,10,"(0, 2)","(0, 2)","[0, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 3]","[1, 1, 1, 1, 1, 3, 4, 4, 4, 4, 4, 4]"
11624,959,1,1,False,-10,"(-1, 2)","(0, 2)","[3, 3, 3, 1, 1, 1, 1, 3, 3, 2, 2, 2, 3, 0, 0, 0, 0, 2, 2]","[0, 0, 0, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11625,506,1,1,False,-10,"(-1, -1)","(1, 3)","[0, 3, 3]","[1, 2, 2]"
11626,201,1,1,False,-10,"(-1, 2)","(0, 2)","[1, 1, 2, 2, 0, 0, 0, 3, 0, 3]","[3, 3, 3, 0, 0, 0, 3, 0, 3, 4]"
11627,249,1,1,False,-10,"(-1, -1)","(0, 2)","[3, 3, 3, 2, 2]","[0, 0, 0, 0, 3]"
11628,354,1,1,False,4,"(0, 3)","(1, 3)","[0, 3, 3, 3, 4, 4]","[0, 3, 3, 3, 3, 1]"
11629,551,1,1,False,-10,"(-1, -1)","(0, 2)","[1, 3, 3, 3]","[0, 2, 2, 2]"
11630,743,1,1,False,-10,"(-1, 3)","(1, 3)","[3, 3, 3, 3, 1, 3, 3, 1, 1, 1, 1]","[1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4]"
11631,271,1,1,False,-10,"(-1, 2)","(0, 2)","[2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3]","[1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]"
11632,632,1,1,False,-10,"(-1, 3)","(1, 3)","[0, 2, 2, 2, 2, 3, 3]","[2, 2, 2, 2, 2, 4, 4]"
11633,641,1,1,False,0,"(-1, 3)","(1, 3)","[3, 2, 2, 2, 0, 2, 2, 3, 0, 0, 2, 0, 0, 0, 3, 3, 1, 1, 3, 3]","[1, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11634,573,1,1,False,-10,"(-1, 3)","(1, 3)","[0, 0, 3, 0, 0, 0, 2, 2, 2, 2, 2, 1, 1, 1]","[1, 2, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11635,783,1,1,False,-10,"(-1, 2)","(0, 2)","[1, 1, 1, 1, 2, 1, 3]","[2, 2, 2, 1, 2, 4, 4]"
11636,549,1,1,False,4,"(1, 2)","(0, 2)","[1, 1, 2, 0, 4, 4]","[1, 1, 2, 2, 2, 0]"
11637,99,1,1,False,-10,"(-1, -1)","(1, 3)","[1, 3, 0, 0, 4]","[1, 3, 1, 1, 1]"
11638,297,1,1,False,-10,"(-1, 2)","(0, 2)","[2, 3, 3, 3, 3, 3, 3]","[0, 0, 3, 3, 3, 4, 4]"
11639,553,1,1,False,10,"(0, 2)","(0, 2)","[0, 0, 2, 2, 0, 2, 4, 4]","[0, 0, 0, 0, 3, 3, 0, 3]"
11640,95,1,1,False,-10,"(-1, 2)","(0, 2)","[0, 2, 2, 2, 0, 0, 0, 3, 3, 3, 2, 2, 2, 2, 1]","[0, 2, 2, 0, 2, 0, 0, 0, 3, 0, 3, 4, 4, 4, 4]"
11641,766,1,1,False,-10,"(-1, 3)","(1, 3)","[1, 0, 0, 3, 0, 3, 3, 0, 3, 0]","[3, 3, 3, 3, 3, 1, 4, 4, 4, 4]"
11642,88,1,1,False,-10,"(-1, 2)","(0, 2)","[1, 2, 0, 3, 1, 2]","[3, 0, 0, 0, 3, 4]"
11643,894,1,1,False,-10,"(-1, -1)","(1, 3)","[1, 3, 2, 0, 0, 0, 0]","[0, 0, 0, 2, 2, 2, 2]"
11644,637,1,1,False,10,"(0, 2)","(0, 2)","[1, 2, 2, 2, 0, 2, 0, 0, 0, 3]","[1, 3, 1, 1, 1, 2, 2, 4, 4, 4]"
11645,313,1,1,False,-10,"(-1, 2)","(0, 2)","[3, 2, 3, 3, 2]","[1, 1, 1, 2, 4]"
11646,102,1,1,False,-10,"(-1, 2)","(0, 2)","[3, 2, 2, 1, 3, 2]","[2, 2, 0, 2, 2, 4]"
11647,53,1,1,False,-10,"(-1, 3)","(1, 3)","[1, 2, 1, 1, 3, 3, 1, 1, 1, 2, 2, 2, 2]","[1, 2, 1, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4]"
11648,471,1,1,False,10,"(0, 2)","(0, 2)","[1, 3, 2, 0, 2, 2, 2, 1]","[1, 1, 2, 2, 4, 4, 4, 4]"
11649,1001,1,1,True,10,"(1, 3)","(1, 3)","[4, 4, 4, 2, 2, 2, 2]","[0, 3, 3, 3, 4, 4, 4]"
11650,1002,1,1,True,10,"(0, 2)","(0, 2)","[1, 3, 3, 3, 3, 3, 3]","[1, 2, 1, 1, 3, 3, 4]"
11651,1003,1,1,True,10,"(0, 2)","(0, 2)","[0, 3, 0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 1, 2]","[1, 1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11652,245,1,1,False,10,"(1, 3)","(1, 3)","[2, 3, 1, 3, 3, 1, 4, 4, 4]","[2, 2, 0, 0, 2, 2, 0, 2, 2]"
11653,67,1,1,False,10,"(0, 2)","(0, 2)","[2, 0, 0, 3, 2, 0, 2, 2, 2]","[2, 1, 1, 1, 1, 2, 2, 4, 4]"
11654,133,1,1,False,4,"(1, 2)","(0, 2)","[3, 3, 3, 3, 1, 3]","[1, 1, 3, 3, 3, 4]"
11655,44,1,1,False,4,"(1, 2)","(0, 2)","[2, 0, 4, 4, 4, 4, 4]","[1, 3, 1, 1, 3, 3, 3]"
11656,982,1,1,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 1, 3, 1, 4]","[3, 0, 3, 0, 3, 0, 3]"
11657,522,1,1,False,10,"(0, 2)","(0, 2)","[3, 3, 1, 1, 4, 4, 4]","[2, 2, 1, 1, 2, 2, 2]"
11658,366,1,1,False,10,"(0, 2)","(0, 2)","[2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 3, 1, 3]","[1, 1, 2, 2, 1, 1, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11659,904,1,1,False,10,"(0, 2)","(0, 2)","[2, 1, 2, 2, 1, 1, 2]","[3, 1, 1, 1, 4, 4, 4]"
11660,880,1,1,False,4,"(0, 3)","(1, 3)","[0, 0, 0, 3, 0, 3, 2, 0, 0, 2, 1, 2, 2, 2, 2, 1, 1]","[3, 3, 3, 1, 1, 1, 2, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4]"
11661,452,1,1,False,-10,"(-1, -1)","(1, 3)","[1, 2, 2, 2, 2, 2, 2, 4]","[0, 2, 2, 1, 1, 1, 1, 1]"
11662,371,1,1,False,4,"(0, 3)","(1, 3)","[3, 3, 3, 1, 1, 1, 1, 1, 1, 2, 0, 2]","[0, 2, 2, 2, 2, 2, 0, 0, 2, 4, 4, 4]"
11663,647,1,1,False,10,"(1, 3)","(1, 3)","[2, 2, 2, 2, 4, 4, 4]","[3, 0, 0, 3, 3, 3, 3]"
11664,935,1,1,False,10,"(0, 2)","(0, 2)","[3, 3, 3, 3, 3, 2, 0, 2, 0, 0, 0, 2, 2, 3, 0]","[2, 2, 1, 2, 1, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4]"
11665,134,1,1,False,-10,"(0, -1)","(1, 3)","[3, 4, 4, 4, 4, 4]","[1, 3, 3, 1, 1, 3]"
11666,198,1,1,False,10,"(0, 2)","(0, 2)","[0, 3, 0, 3, 3, 3, 0, 0]","[0, 0, 0, 0, 0, 2, 4, 4]"
11667,627,1,1,False,0,"(-1, 2)","(0, 2)","[2, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 3, 2, 2, 2, 2, 2, 2, 2, 0]","[1, 1, 1, 1, 1, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11668,380,1,1,False,4,"(0, 3)","(1, 3)","[1, 3, 3, 3, 4]","[2, 1, 2, 2, 1]"
11669,274,1,1,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 3, 4, 4]","[0, 0, 3, 0, 0, 0]"
11670,398,1,1,False,10,"(1, 3)","(1, 3)","[1, 1, 1, 1, 1, 1, 1, 3, 0, 3, 3, 3, 3, 0]","[0, 0, 0, 3, 3, 0, 3, 4, 4, 4, 4, 4, 4, 4]"
11671,297,1,1,False,-10,"(-1, -1)","(0, 2)","[3, 3]","[0, 0]"
11672,268,1,1,False,10,"(1, 3)","(1, 3)","[0, 0, 0, 3, 1, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2]","[0, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11673,706,1,1,False,10,"(0, 2)","(0, 2)","[3, 3, 3, 3, 3, 4]","[0, 2, 2, 1, 1, 2]"
11674,87,1,1,False,10,"(1, 3)","(1, 3)","[2, 1, 1, 1, 1, 1, 1, 1, 0, 2, 2, 2, 0, 3]","[3, 3, 3, 1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]"
11675,972,1,1,False,10,"(1, 3)","(1, 3)","[3, 1, 1, 1, 1, 1, 1]","[2, 1, 1, 1, 1, 3, 4]"
11676,442,1,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 3, 1, 2]","[1, 1, 3, 3, 3, 1]"
11677,604,1,1,False,10,"(1, 3)","(1, 3)","[1, 1, 1, 2, 1, 1, 4, 4]","[0, 0, 2, 2, 0, 0, 0, 2]"
11678,3,1,1,False,0,"(-1, 2)","(0, 2)","[2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 3, 3, 0, 3, 3, 3, 3]","[0, 0, 2, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11679,507,1,1,False,-10,"(-1, -1)","(1, 3)","[2, 2, 2, 2, 2]","[1, 1, 1, 1, 3]"
11680,261,1,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 1, 3]","[2, 0, 0, 2, 4, 4]"
11681,671,1,1,False,0,"(-1, 3)","(1, 3)","[2, 2, 2, 1, 1, 1, 1, 3, 0, 3, 3, 3, 3, 3, 3, 0, 1, 2, 2, 1]","[3, 3, 3, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11682,1001,0,1,True,4,"(0, 3)","(1, 3)","[2, 2, 1, 1, 1, 1, 3, 3, 3, 3, 3, 0, 0, 0]","[0, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11683,1002,0,1,True,10,"(0, 2)","(0, 2)","[1, 3, 3, 3, 3, 3, 3]","[1, 2, 1, 1, 3, 3, 4]"
11684,1003,0,1,True,10,"(0, 2)","(0, 2)","[0, 3, 0, 3, 3, 3, 3, 3, 2, 0, 0, 0]","[1, 1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4]"
11685,594,0,1,False,-10,"(-1, -1)","(1, 3)","[3, 1]","[0, 0]"
11686,899,0,1,False,4,"(0, 3)","(1, 3)","[1, 1, 0, 0, 1, 1, 3, 3, 3, 3, 1, 1, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11687,358,0,1,False,4,"(0, 3)","(1, 3)","[0, 0, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0]"
11688,511,0,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2]","[1, 2, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11689,548,0,1,False,0,"(-1, 2)","(0, 2)","[2, 1, 0, 3, 3, 1, 1, 1, 1, 2, 2, 2, 2, 3, 0, 0, 0, 1, 2, 2]","[3, 3, 3, 3, 1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11690,4,0,1,False,10,"(0, 2)","(0, 2)","[2, 2, 1, 1, 1, 1, 1, 1, 3]","[3, 3, 3, 3, 4, 4, 4, 4, 4]"
11691,815,0,1,False,10,"(0, 2)","(0, 2)","[0, 0, 1, 1, 1, 3, 3, 0, 0, 0, 0, 0, 0, 3]","[1, 2, 2, 0, 0, 0, 2, 4, 4, 4, 4, 4, 4, 4]"
11692,555,0,1,False,4,"(0, 3)","(1, 3)","[1, 3, 3, 3, 3, 2, 1, 1, 1, 1, 2]","[1, 1, 2, 2, 1, 1, 1, 3, 4, 4, 4]"
11693,679,0,1,False,4,"(0, 3)","(1, 3)","[2, 4, 4, 4, 4, 4]","[0, 0, 2, 0, 2, 0]"
11694,668,0,1,False,4,"(0, 3)","(1, 3)","[0, 0, 2, 2, 2, 2, 2, 3, 0, 0, 0, 2, 0]","[0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11695,18,0,1,False,4,"(0, 3)","(1, 3)","[1, 3, 3, 3, 3, 3, 3, 0, 0, 3, 0, 0, 2]","[1, 2, 1, 2, 2, 2, 0, 0, 0, 2, 2, 4, 4]"
11696,9,0,1,False,4,"(0, 3)","(1, 3)","[2, 2, 2, 1, 1, 1, 3, 3, 2, 1, 1, 1, 1, 0, 2, 2]","[1, 3, 3, 3, 1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11697,983,0,1,False,10,"(0, 2)","(0, 2)","[2, 3, 3, 3, 3, 0, 4, 4, 4]","[0, 2, 0, 0, 2, 2, 2, 0, 2]"
11698,311,0,1,False,10,"(0, 2)","(0, 2)","[1, 2, 1, 1, 0, 2, 2, 2, 4]","[1, 1, 1, 1, 2, 2, 1, 1, 1]"
11699,530,0,1,False,10,"(0, 2)","(0, 2)","[0, 0, 2, 2]","[1, 1, 2, 1]"
11700,823,0,1,False,10,"(0, 2)","(0, 2)","[3, 3, 1, 1, 1, 2, 1, 1]","[0, 0, 0, 2, 2, 2, 0, 4]"
11701,972,0,1,False,4,"(0, 3)","(1, 3)","[3, 1, 1, 1, 3, 3, 1]","[2, 1, 1, 1, 1, 3, 4]"
11702,134,0,1,False,-10,"(0, -1)","(1, 3)","[0, 3, 1, 4, 4, 4]","[1, 3, 3, 1, 1, 3]"
11703,967,0,1,False,-10,"(-1, -1)","(1, 3)","[1, 3, 3]","[1, 1, 1]"
11704,183,0,1,False,10,"(0, 2)","(0, 2)","[3, 3, 1, 3, 3, 4]","[0, 2, 2, 2, 2, 2]"
11705,929,0,1,False,10,"(0, 2)","(0, 2)","[3, 1, 1, 1, 3]","[0, 0, 0, 3, 3]"
11706,245,0,1,False,0,"(-1, 3)","(1, 3)","[0, 0, 1, 3, 3, 3, 3, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1]","[2, 2, 0, 0, 2, 2, 0, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11707,812,0,1,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2, 2, 1, 1, 1, 4]","[0, 2, 0, 0, 0, 0, 2, 2, 0]"
11708,610,0,1,False,10,"(0, 2)","(0, 2)","[3, 3, 3, 3, 3, 4, 4]","[0, 2, 0, 0, 0, 0, 3]"
11709,190,0,1,False,4,"(0, 3)","(1, 3)","[2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 3]","[3, 3, 3, 3, 3, 3, 0, 4, 4, 4, 4]"
11710,948,0,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 3, 2, 1, 1]","[1, 2, 2, 2, 2, 4, 4, 4]"
11711,347,0,1,False,4,"(0, 3)","(1, 3)","[2, 2, 4, 4, 4, 4]","[1, 1, 1, 3, 1, 1]"
11712,883,0,1,False,4,"(0, 3)","(1, 3)","[1, 0, 3, 3, 1, 1, 1, 1, 2, 1, 1, 1, 3]","[2, 2, 1, 1, 1, 2, 4, 4, 4, 4, 4, 4, 4]"
11713,120,0,1,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 1, 1, 2, 2, 1]","[0, 0, 0, 0, 3, 3, 3, 3]"
11714,716,0,1,False,10,"(0, 2)","(0, 2)","[0, 0, 1, 1, 3, 2, 2, 2, 1, 1, 3, 3, 1, 1]","[3, 3, 3, 1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]"
11715,1001,2,1,True,10,"(1, 3)","(1, 3)","[2, 2, 2, 2]","[0, 3, 3, 3]"
11716,1002,2,1,True,10,"(0, 2)","(0, 2)","[3, 3, 2, 1, 3, 3, 3, 3, 3]","[0, 1, 2, 1, 1, 3, 3, 4, 4]"
11717,1003,2,1,True,10,"(0, 2)","(0, 2)","[0, 3, 3, 3, 0, 0, 2, 3, 3, 3, 0, 0]","[0, 0, 1, 1, 1, 1, 2, 3, 3, 3, 4, 4]"
11718,893,2,1,False,10,"(0, 2)","(0, 2)","[2, 3, 1, 1, 1, 2]","[0, 3, 0, 0, 3, 4]"
11719,18,2,1,False,10,"(1, 3)","(1, 3)","[1, 3, 3, 3, 3, 2, 0, 0, 2, 2, 2, 3, 3, 3, 0, 3, 2, 1, 1, 3]","[1, 2, 1, 2, 2, 2, 0, 0, 0, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
11720,26,2,1,False,4,"(1, 2)","(0, 2)","[3, 4, 4, 4, 4, 4, 4]","[0, 2, 2, 2, 2, 2, 2]"
11721,890,2,1,False,10,"(0, 2)","(0, 2)","[1, 2, 1, 1, 2, 0]","[1, 2, 2, 2, 4, 4]"
11722,159,2,1,False,-10,"(0, -1)","(1, 3)","[2, 2, 2, 4]","[1, 1, 1, 3]"
11723,418,2,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 1, 2, 4]","[3, 3, 3, 3, 3, 1, 3]"
11724,711,2,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 2, 2, 0]","[1, 1, 3, 1, 4, 4]"
11725,730,2,1,False,10,"(1, 3)","(1, 3)","[3, 0, 0, 0, 4, 4, 4, 4, 4]","[3, 3, 3, 1, 1, 3, 3, 3, 3]"
11726,282,2,1,False,4,"(1, 2)","(0, 2)","[2, 0, 0, 0, 0]","[0, 0, 2, 2, 2]"
11727,121,2,1,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 0, 3, 0]","[0, 0, 0, 3, 0, 3]"
11728,325,2,1,False,10,"(0, 2)","(0, 2)","[1, 1, 2, 1, 1, 1, 0, 3]","[3, 0, 0, 0, 0, 3, 3, 4]"
11729,161,2,1,False,10,"(0, 2)","(0, 2)","[3, 3, 0, 3, 3, 3, 4]","[1, 1, 2, 2, 2, 2, 2]"
11730,408,2,1,False,4,"(0, 3)","(1, 3)","[1, 1, 4, 4, 4]","[0, 0, 3, 3, 3]"
11731,650,2,1,False,4,"(1, 2)","(0, 2)","[2, 0, 0, 4, 4]","[0, 1, 1, 2, 1]"
11732,853,2,1,False,10,"(1, 3)","(1, 3)","[0, 0, 2, 2, 2, 4]","[3, 3, 3, 3, 3, 3]"
11733,241,2,1,False,-10,"(-1, -1)","(1, 3)","[3, 1, 3, 3, 3]","[1, 2, 1, 2, 2]"
11734,209,2,1,False,4,"(1, 2)","(0, 2)","[0, 0, 0, 3, 3, 4, 4]","[3, 0, 0, 0, 0, 0, 2]"
11735,929,2,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 3, 3]","[0, 0, 0, 3, 3]"
11736,58,2,1,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 0, 1, 2, 2]","[0, 2, 0, 2, 0, 0, 3]"
11737,393,2,1,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 0, 4, 4, 4, 4, 4]","[2, 0, 2, 2, 1, 2, 2, 0, 0]"
11738,808,2,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 3, 3, 0, 4]","[1, 3, 1, 1, 3, 3, 3]"
11739,157,2,1,False,10,"(0, 2)","(0, 2)","[3, 3, 3, 3, 0, 0, 0, 4]","[1, 1, 3, 1, 3, 1, 1, 2]"
11740,451,2,1,False,10,"(1, 3)","(1, 3)","[3, 0, 0, 0, 3, 3, 4]","[0, 3, 0, 3, 3, 3, 3]"
11741,227,2,1,False,4,"(0, 3)","(1, 3)","[3, 3, 0, 0, 0, 0, 3, 3, 3]","[0, 0, 0, 2, 2, 2, 2, 0, 4]"
11742,757,2,1,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2, 2, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 2, 2, 2, 2]"
11743,825,2,1,False,4,"(0, 3)","(1, 3)","[2, 0, 0, 0, 0, 4, 4, 4, 4]","[1, 1, 2, 1, 1, 2, 2, 2, 2]"
11744,188,2,1,False,10,"(1, 3)","(1, 3)","[2, 2, 2, 0, 0, 0, 2]","[0, 1, 3, 1, 1, 3, 1]"
11745,361,2,1,False,-10,"(-1, -1)","(1, 3)","[1, 2, 2, 2, 3, 1, 1]","[3, 3, 0, 0, 2, 0, 2]"
11746,909,2,1,False,10,"(0, 2)","(0, 2)","[1, 2, 1, 2, 2, 4, 4, 4, 4, 4]","[0, 3, 3, 3, 1, 3, 3, 0, 0, 0]"
11747,507,2,1,False,-10,"(-1, -1)","(1, 3)","[2, 2, 2, 2, 2]","[1, 1, 1, 1, 3]"
11748,1001,1,1,True,10,"(1, 3)","(1, 3)","[2, 0, 1, 2, 2, 2]","[0, 3, 3, 3, 4, 4]"
11749,1002,1,1,True,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 3, 3, 0, 0, 3, 3, 0, 3, 3]","[1, 2, 1, 1, 3, 3, 4, 4, 4, 4, 4, 4, 4]"
11750,1003,1,1,True,10,"(0, 2)","(0, 2)","[0, 0, 2, 3, 3, 3, 3, 3, 3, 0, 0, 0]","[1, 1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4]"
11751,616,1,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 0, 2, 2]","[0, 3, 0, 3, 3, 4, 4]"
11752,459,1,1,False,10,"(1, 3)","(1, 3)","[2, 2, 2, 0, 0, 0, 3, 2, 2, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4]"
11753,708,1,1,False,10,"(1, 3)","(1, 3)","[0, 1, 2, 1, 2, 3, 3, 2, 2, 2, 0, 0, 0]","[1, 1, 2, 1, 1, 3, 4, 4, 4, 4, 4, 4, 4]"
